timestep,loss,q_mean,epsilon
16400,0.7219750881195068,-15.109375,0.8731017999999087
16500,2.0668933391571045,-15.53125,0.8711217999999072
16600,0.5968246459960938,-15.65625,0.8691417999999058
16700,1.746981143951416,-15.6328125,0.8671617999999044
16800,1.06736159324646,-15.6796875,0.865181799999903
16900,1.5794285535812378,-15.453125,0.8632017999999015
17000,1.2828178405761719,-15.640625,0.8612217999999001
17100,0.7949159145355225,-15.65625,0.8592417999998987
17200,0.8563193082809448,-15.5625,0.8572617999998973
17300,1.1100027561187744,-15.59375,0.8552817999998958
17400,0.8307909369468689,-15.6640625,0.8533017999998944
17500,0.803298830986023,-15.859375,0.851321799999893
17600,0.6072282791137695,-15.203125,0.8493417999998916
17700,1.085437297821045,-15.3359375,0.8473617999998901
17800,1.2451260089874268,-14.84375,0.8453817999998887
17900,1.4196321964263916,-15.34375,0.8434017999998873
18000,1.684074878692627,-21.078125,0.8414217999998859
18100,1.4579863548278809,-18.296875,0.8394417999998844
18200,1.0057716369628906,-18.25,0.837461799999883
18300,1.3106780052185059,-18.828125,0.8354817999998816
18400,0.4691404700279236,-18.4375,0.8335017999998802
18500,1.1821473836898804,-18.453125,0.8315217999998787
18600,1.4934401512145996,-18.859375,0.8295417999998773
18700,1.4540678262710571,-18.703125,0.8275617999998759
18800,1.1204530000686646,-18.328125,0.8255817999998745
18900,0.9918475151062012,-18.109375,0.823601799999873
19000,0.8862525224685669,-18.578125,0.8216217999998716
19100,0.887124240398407,-18.078125,0.8196417999998702
19200,0.8156697750091553,-18.1875,0.8176617999998688
19300,1.4677433967590332,-18.421875,0.8156817999998673
19400,1.1335493326187134,-18.328125,0.8137017999998659
19500,1.229870319366455,-18.328125,0.8117217999998645
19600,1.2988383769989014,-18.453125,0.8097417999998631
19700,1.1985187530517578,-18.515625,0.8077617999998616
19800,0.9706037044525146,-18.515625,0.8057817999998602
19900,1.0167694091796875,-18.40625,0.8038017999998588
20000,1.3719499111175537,-23.28125,0.8018217999998574
20100,1.0873408317565918,-21.171875,0.7998417999998559
20200,1.4782339334487915,-21.453125,0.7978617999998545
20300,0.8658751249313354,-20.71875,0.7958817999998531
20400,0.7796819806098938,-21.109375,0.7939017999998517
20500,0.43080657720565796,-21.25,0.7919217999998502
20600,0.8255307078361511,-21.0,0.7899417999998488
20700,0.9918673634529114,-20.640625,0.7879617999998474
20800,1.0045878887176514,-20.828125,0.785981799999846
20900,0.4214268922805786,-20.984375,0.7840017999998445
21000,1.1256355047225952,-20.625,0.7820217999998431
21100,0.41699910163879395,-21.15625,0.7800417999998417
21200,0.5478790998458862,-20.875,0.7780617999998403
21300,1.3191595077514648,-21.328125,0.7760817999998388
21400,0.655773937702179,-20.828125,0.7741017999998374
21500,0.9877750873565674,-21.125,0.772121799999836
21600,0.451873779296875,-20.75,0.7701417999998346
21700,0.6957080364227295,-20.765625,0.7681617999998331
21800,0.40039288997650146,-21.140625,0.7661817999998317
21900,0.9385970234870911,-21.34375,0.7642017999998303
22000,0.9052348136901855,-25.140625,0.7622217999998289
22100,0.9230746030807495,-23.640625,0.7602417999998274
22200,0.8074560761451721,-23.09375,0.758261799999826
22300,1.3434278964996338,-23.453125,0.7562817999998246
22400,0.39158275723457336,-23.734375,0.7543017999998232
22500,0.7230560183525085,-23.328125,0.7523217999998217
22600,1.3003056049346924,-23.765625,0.7503417999998203
22700,0.9238110780715942,-23.265625,0.7483617999998189
22800,1.2397305965423584,-24.1875,0.7463817999998175
22900,0.9228063225746155,-23.796875,0.744401799999816
23000,0.4041077792644501,-23.859375,0.7424217999998146
23100,0.8788938522338867,-23.46875,0.7404417999998132
23200,0.8788759708404541,-23.484375,0.7384617999998118
23300,1.021643042564392,-23.6875,0.7364817999998103
23400,0.6054611206054688,-23.3125,0.7345017999998089
23500,0.8747138977050781,-23.6875,0.7325217999998075
23600,0.9033374786376953,-23.859375,0.7305417999998061
23700,1.1515600681304932,-23.40625,0.7285617999998046
23800,1.2212395668029785,-23.359375,0.7265817999998032
23900,1.0431346893310547,-23.734375,0.7246017999998018
24000,1.4682667255401611,-27.453125,0.7226217999998004
24100,0.868427038192749,-26.0,0.7206417999997989
24200,0.7347903251647949,-26.59375,0.7186617999997975
24300,0.6590273380279541,-25.828125,0.7166817999997961
24400,0.8532031774520874,-26.375,0.7147017999997947
24500,1.3320341110229492,-26.28125,0.7127217999997932
24600,0.4096900224685669,-26.5,0.7107417999997918
24700,0.919312596321106,-26.03125,0.7087617999997904
24800,0.8832561373710632,-26.28125,0.706781799999789
24900,0.5971144437789917,-25.984375,0.7048017999997875
25000,1.0503835678100586,-25.8125,0.7028217999997861
25100,0.7862874865531921,-26.0,0.7008417999997847
25200,1.3813923597335815,-26.40625,0.6988617999997833
25300,1.1745702028274536,-26.421875,0.6968817999997818
25400,0.8000184297561646,-26.046875,0.6949017999997804
25500,0.8231940269470215,-25.9375,0.692921799999779
25600,1.2041664123535156,-26.484375,0.6909417999997776
25700,1.2776000499725342,-26.0,0.6889617999997761
25800,1.2308883666992188,-26.109375,0.6869817999997747
25900,0.34354066848754883,-26.078125,0.6850017999997733
26000,1.4906216859817505,-30.65625,0.6830217999997719
26100,0.3710263967514038,-29.0,0.6810417999997704
26200,0.9572842717170715,-28.421875,0.679061799999769
26300,0.6859888434410095,-29.25,0.6770817999997676
26400,1.0148811340332031,-29.390625,0.6751017999997662
26500,1.2148377895355225,-28.9375,0.6731217999997647
26600,1.0311288833618164,-28.578125,0.6711417999997633
26700,0.6707150936126709,-28.5625,0.6691617999997619
26800,0.3715502619743347,-28.9375,0.6671817999997605
26900,0.9351111650466919,-28.828125,0.665201799999759
27000,0.869287371635437,-28.375,0.6632217999997576
27100,0.30707624554634094,-27.90625,0.6612417999997562
27200,0.9201982021331787,-28.6875,0.6592617999997548
27300,0.8026310205459595,-28.546875,0.6572817999997533
27400,0.794870913028717,-29.0,0.6553017999997519
27500,0.9067263603210449,-29.1875,0.6533217999997505
27600,0.9674000144004822,-28.640625,0.6513417999997491
27700,0.8067775964736938,-28.453125,0.6493617999997476
27800,0.5565297603607178,-28.625,0.6473817999997462
27900,0.33430421352386475,-28.859375,0.6454017999997448
28000,0.3880413770675659,-32.375,0.6434217999997434
28100,0.33575156331062317,-31.015625,0.6414417999997419
28200,0.3499982953071594,-30.796875,0.6394617999997405
28300,0.3421483635902405,-30.53125,0.6374817999997391
28400,0.7671514749526978,-31.21875,0.6355017999997377
28500,0.7892236709594727,-30.890625,0.6335217999997362
28600,0.7425104379653931,-30.96875,0.6315417999997348
28700,0.7182285189628601,-30.578125,0.6295617999997334
28800,0.8891468644142151,-30.9375,0.627581799999732
28900,0.9614998698234558,-30.1875,0.6256017999997305
29000,0.6791588068008423,-30.875,0.6236217999997291
29100,0.29307258129119873,-30.71875,0.6216417999997277
29200,0.7344142198562622,-30.90625,0.6196617999997263
29300,0.9482884407043457,-30.5625,0.6176817999997248
29400,0.9111907482147217,-30.75,0.6157017999997234
29500,0.7841557264328003,-31.3125,0.613721799999722
29600,0.6432244777679443,-30.25,0.6117417999997206
29700,0.786349356174469,-30.90625,0.6097617999997191
29800,0.9856535196304321,-30.328125,0.6077817999997177
29900,0.7204746007919312,-30.84375,0.6058017999997163
30000,1.0835027694702148,-34.90625,0.6038217999997149
30100,0.7299687266349792,-33.375,0.6018417999997134
30200,0.7661182880401611,-33.21875,0.599861799999712
30300,0.7593117952346802,-33.65625,0.5978817999997106
30400,0.736697793006897,-32.4375,0.5959017999997092
30500,0.752839207649231,-33.15625,0.5939217999997077
30600,0.7531407475471497,-33.15625,0.5919417999997063
30700,0.7265567779541016,-33.125,0.5899617999997049
30800,1.087456226348877,-32.78125,0.5879817999997035
30900,0.980828046798706,-33.5625,0.586001799999702
31000,0.7330058217048645,-33.5,0.5840217999997006
31100,0.31377869844436646,-33.8125,0.5820417999996992
31200,1.0023877620697021,-32.90625,0.5800617999996978
31300,0.7348777055740356,-33.03125,0.5780817999996963
31400,0.7533267736434937,-33.5625,0.5761017999996949
31500,0.9286210536956787,-32.9375,0.5741217999996935
31600,1.1416301727294922,-33.21875,0.5721417999996921
31700,0.7388488054275513,-32.90625,0.5701617999996906
31800,1.4221408367156982,-33.0,0.5681817999996892
31900,0.6645379066467285,-33.40625,0.5662017999996878
32000,0.9670441150665283,-36.21875,0.5642217999996864
32100,0.3153991103172302,-36.46875,0.5622417999996849
32200,0.30038726329803467,-35.46875,0.5602617999996835
32300,0.29758623242378235,-35.875,0.5582817999996821
32400,0.7013406753540039,-35.0625,0.5563017999996807
32500,0.733501136302948,-36.0625,0.5543217999996792
32600,0.2933829426765442,-35.625,0.5523417999996778
32700,0.6118749976158142,-34.875,0.5503617999996764
32800,0.2682652175426483,-35.6875,0.548381799999675
32900,0.6289471983909607,-35.15625,0.5464017999996735
33000,0.9001505374908447,-35.0625,0.5444217999996721
33100,1.0974968671798706,-35.5625,0.5424417999996707
33200,0.608032763004303,-35.0,0.5404617999996693
33300,0.8356925249099731,-35.25,0.5384817999996678
33400,0.29548749327659607,-34.71875,0.5365017999996664
33500,0.6547130346298218,-35.8125,0.534521799999665
33600,0.26789188385009766,-35.03125,0.5325417999996636
33700,0.9481416344642639,-35.3125,0.5305617999996621
33800,0.25634971261024475,-35.28125,0.5285817999996607
33900,0.2594107389450073,-35.40625,0.5266017999996593
34000,1.0957472324371338,-38.625,0.5246217999996579
34100,0.26585739850997925,-37.375,0.5226417999996564
34200,1.0012712478637695,-37.40625,0.520661799999655
34300,0.2962576746940613,-37.59375,0.5186817999996536
34400,0.7133219242095947,-36.84375,0.5167017999996522
34500,0.28694024682044983,-37.25,0.5147217999996507
34600,0.7000572085380554,-37.65625,0.5127417999996493
34700,0.6174445152282715,-37.5625,0.5107617999996479
34800,0.7022902965545654,-36.9375,0.5087817999996465
34900,0.6391440629959106,-37.46875,0.506801799999645
35000,0.6356528401374817,-37.25,0.5048217999996436
35100,0.6649277210235596,-37.0,0.5028417999996422
35200,0.2652144730091095,-37.5625,0.5008617999996408
35300,0.2892541289329529,-37.6875,0.49888179999963933
35400,1.0106382369995117,-38.03125,0.4969017999996379
35500,0.2751152217388153,-37.65625,0.4949217999996365
35600,0.9748936295509338,-37.25,0.49294179999963506
35700,0.6453191041946411,-36.84375,0.49096179999963363
35800,0.2658017873764038,-37.53125,0.4889817999996322
35900,0.264706552028656,-38.125,0.4870017999996308
36000,0.7094714641571045,-40.78125,0.48502179999962935
36100,0.941545844078064,-40.125,0.48304179999962793
36200,0.24904964864253998,-40.15625,0.4810617999996265
36300,0.2765843868255615,-39.90625,0.4790817999996251
36400,0.6322629451751709,-39.6875,0.47710179999962365
36500,0.2597287893295288,-39.8125,0.47512179999962223
36600,0.6247388124465942,-40.21875,0.4731417999996208
36700,0.26817595958709717,-38.9375,0.4711617999996194
36800,0.2718602120876312,-39.59375,0.46918179999961795
36900,0.6490726470947266,-39.9375,0.46720179999961653
37000,0.8570637106895447,-39.59375,0.4652217999996151
37100,0.22337563335895538,-39.28125,0.4632417999996137
37200,0.277254581451416,-39.59375,0.46126179999961225
37300,0.2597379684448242,-39.46875,0.45928179999961083
37400,0.6043558120727539,-39.15625,0.4573017999996094
37500,0.2526454031467438,-39.53125,0.455321799999608
37600,0.6154043078422546,-39.1875,0.45334179999960655
37700,0.6774344444274902,-39.71875,0.45136179999960513
37800,0.6338467597961426,-39.5,0.4493817999996037
37900,0.7668989896774292,-38.96875,0.4474017999996023
38000,0.7767022848129272,-41.875,0.44542179999960085
38100,0.24890774488449097,-40.96875,0.44344179999959943
38200,0.6015316247940063,-41.0625,0.441461799999598
38300,0.2587926685810089,-41.5,0.4394817999995966
38400,0.5335185527801514,-41.0,0.43750179999959515
38500,0.5776380300521851,-40.46875,0.43552179999959373
38600,0.254136860370636,-40.6875,0.4335417999995923
38700,0.7820281982421875,-40.59375,0.4315617999995909
38800,0.23292654752731323,-40.53125,0.42958179999958945
38900,0.5946630239486694,-41.21875,0.42760179999958803
39000,0.6031266450881958,-40.96875,0.4256217999995866
39100,0.6216329336166382,-40.9375,0.4236417999995852
39200,0.6334232091903687,-41.1875,0.42166179999958375
39300,0.7668544054031372,-40.84375,0.41968179999958233
39400,0.21096807718276978,-40.90625,0.4177017999995809
39500,0.22751064598560333,-40.4375,0.4157217999995795
39600,0.5725131034851074,-40.6875,0.41374179999957805
39700,0.6228694915771484,-41.09375,0.4117617999995766
39800,0.22866056859493256,-40.75,0.4097817999995752
39900,0.2215057909488678,-40.6875,0.4078017999995738
40000,0.5628222227096558,-43.5,0.40582179999957235
40100,0.5356135368347168,-43.0625,0.4038417999995709
40200,0.23214304447174072,-42.78125,0.4018617999995695
40300,0.528796374797821,-42.8125,0.3998817999995681
40400,0.583215594291687,-42.34375,0.39790179999956665
40500,0.7396029829978943,-43.0,0.3959217999995652
40600,0.23550131916999817,-42.59375,0.3939417999995638
40700,0.22269022464752197,-43.0625,0.3919617999995624
40800,0.5063016414642334,-42.28125,0.38998179999956095
40900,0.21100789308547974,-43.125,0.3880017999995595
41000,0.5648682117462158,-42.40625,0.3860217999995581
41100,0.5479248762130737,-42.5,0.3840417999995567
41200,0.20717507600784302,-42.78125,0.38206179999955525
41300,0.5497444272041321,-42.71875,0.3800817999995538
41400,0.6585983633995056,-42.34375,0.3781017999995524
41500,0.5276156067848206,-42.375,0.376121799999551
41600,0.22768747806549072,-43.03125,0.37414179999954955
41700,0.20081591606140137,-43.375,0.3721617999995481
41800,0.5680556297302246,-42.5,0.3701817999995467
41900,0.5526474714279175,-41.96875,0.3682017999995453
42000,0.64112788438797,-45.0625,0.36622179999954385
42100,0.5024463534355164,-44.15625,0.3642417999995424
42200,0.5409942865371704,-44.28125,0.362261799999541
42300,0.5982725024223328,-44.875,0.3602817999995396
42400,0.23338548839092255,-44.21875,0.35830179999953815
42500,0.2127644121646881,-44.5625,0.3563217999995367
42600,0.6872738599777222,-44.125,0.3543417999995353
42700,0.6807346343994141,-44.21875,0.3523617999995339
42800,0.7477008104324341,-44.03125,0.35038179999953245
42900,0.6967251896858215,-43.84375,0.348401799999531
43000,0.20967793464660645,-43.90625,0.3464217999995296
43100,0.19393523037433624,-44.46875,0.3444417999995282
43200,0.20323783159255981,-43.9375,0.34246179999952675
43300,0.1944047212600708,-44.0625,0.3404817999995253
43400,0.18980346620082855,-44.46875,0.3385017999995239
43500,0.6604719161987305,-43.75,0.3365217999995225
43600,0.2172030657529831,-44.0625,0.33454179999952105
43700,0.2026177942752838,-44.4375,0.3325617999995196
43800,0.21382872760295868,-44.59375,0.3305817999995182
43900,0.20709462463855743,-44.1875,0.3286017999995168
44000,0.19783121347427368,-45.71875,0.32662179999951535
44100,0.6700079441070557,-45.34375,0.3246417999995139
44200,0.2292349487543106,-46.78125,0.3226617999995125
44300,0.1878814399242401,-46.03125,0.3206817999995111
44400,0.20544816553592682,-45.78125,0.31870179999950965
44500,0.20750731229782104,-46.5,0.3167217999995082
44600,0.18274050951004028,-45.96875,0.3147417999995068
44700,0.2022596299648285,-46.1875,0.3127617999995054
44800,0.6540266275405884,-45.90625,0.31078179999950395
44900,0.6360798478126526,-46.0,0.3088017999995025
45000,0.702210545539856,-45.03125,0.3068217999995011
45100,0.2111556977033615,-45.875,0.3048417999994997
45200,0.19010330736637115,-46.21875,0.30286179999949825
45300,0.20835930109024048,-46.0,0.3008817999994968
45400,0.6529586315155029,-46.28125,0.2989017999994954
45500,0.19789718091487885,-46.1875,0.296921799999494
45600,0.7322627305984497,-46.5,0.29494179999949255
45700,0.645538330078125,-45.78125,0.2929617999994911
45800,0.6217942237854004,-45.78125,0.2909817999994897
45900,0.7146797180175781,-45.78125,0.2890017999994883
46000,0.2033313512802124,-48.375,0.28702179999948685
46100,0.6404378414154053,-47.46875,0.2850417999994854
46200,0.6531712412834167,-47.71875,0.283061799999484
46300,0.2124292552471161,-47.59375,0.2810817999994826
46400,0.20499663054943085,-48.0,0.27910179999948115
46500,0.18738049268722534,-47.46875,0.2771217999994797
46600,0.17759791016578674,-47.25,0.2751417999994783
46700,0.1944865584373474,-47.4375,0.2731617999994769
46800,0.6929394006729126,-47.71875,0.27118179999947545
46900,0.5258610248565674,-47.84375,0.269201799999474
47000,0.6758705377578735,-47.96875,0.2672217999994726
47100,0.1714717596769333,-47.875,0.2652417999994712
47200,0.17851011455059052,-47.8125,0.26326179999946975
47300,0.17830491065979004,-47.84375,0.2612817999994683
47400,0.18308652937412262,-47.375,0.2593017999994669
47500,0.5595808029174805,-47.90625,0.2573217999994655
47600,0.6340130567550659,-47.34375,0.25534179999946405
47700,0.18200844526290894,-47.84375,0.2533617999994626
47800,0.17400138080120087,-47.3125,0.2513817999994612
47900,0.16470098495483398,-47.4375,0.24940179999946063
48000,0.21644198894500732,-50.59375,0.24742179999946198
48100,0.1735510230064392,-48.5,0.24544179999946333
48200,0.5678077340126038,-49.15625,0.24346179999946468
48300,0.1722736954689026,-49.375,0.24148179999946603
48400,0.16631466150283813,-49.53125,0.23950179999946739
48500,0.17892584204673767,-49.15625,0.23752179999946874
48600,0.6764777898788452,-49.46875,0.2355417999994701
48700,0.1766497939825058,-49.40625,0.23356179999947144
48800,0.17504145205020905,-49.40625,0.2315817999994728
48900,0.1567591428756714,-49.21875,0.22960179999947414
49000,0.5744075775146484,-48.90625,0.2276217999994755
49100,0.17507383227348328,-49.0625,0.22564179999947684
49200,0.16729675233364105,-49.46875,0.2236617999994782
49300,0.1785087287425995,-48.78125,0.22168179999947954
49400,0.1776323914527893,-49.4375,0.2197017999994809
49500,0.16498932242393494,-49.3125,0.21772179999948224
49600,0.1465853452682495,-49.0,0.2157417999994836
49700,0.18074458837509155,-49.6875,0.21376179999948494
49800,0.16603070497512817,-49.625,0.2117817999994863
49900,0.16793027520179749,-49.40625,0.20980179999948764
50000,0.21624363958835602,-52.78125,0.207821799999489
50100,0.16346457600593567,-51.4375,0.20584179999949034
50200,0.17343802750110626,-50.84375,0.2038617999994917
50300,0.16812467575073242,-49.90625,0.20188179999949304
50400,0.1750282198190689,-50.84375,0.1999017999994944
50500,0.16308048367500305,-50.15625,0.19792179999949575
50600,0.1588943749666214,-50.53125,0.1959417999994971
50700,0.1622789055109024,-49.84375,0.19396179999949845
50800,0.15739281475543976,-50.40625,0.1919817999994998
50900,0.16893479228019714,-50.25,0.19000179999950115
51000,0.15582501888275146,-50.6875,0.1880217999995025
51100,0.16068321466445923,-50.21875,0.18604179999950385
51200,0.17022699117660522,-50.1875,0.1840617999995052
51300,0.1600019633769989,-50.1875,0.18208179999950655
51400,0.1667078137397766,-50.6875,0.1801017999995079
51500,0.5653037428855896,-50.90625,0.17812179999950925
51600,0.16321271657943726,-51.28125,0.1761417999995106
51700,0.5739653706550598,-50.0625,0.17416179999951195
51800,0.16066411137580872,-51.34375,0.1721817999995133
51900,0.5490448474884033,-50.15625,0.17020179999951465
52000,0.16961659491062164,-52.15625,0.168221799999516
52100,0.13939061760902405,-50.84375,0.16624179999951735
52200,0.14884546399116516,-51.34375,0.1642617999995187
52300,0.1641080677509308,-51.6875,0.16228179999952005
52400,0.14258697628974915,-51.4375,0.1603017999995214
52500,0.16328009963035583,-51.21875,0.15832179999952276
52600,0.5779991745948792,-51.53125,0.1563417999995241
52700,0.1555386185646057,-51.0,0.15436179999952546
52800,0.146418496966362,-52.125,0.1523817999995268
52900,0.14452320337295532,-50.96875,0.15040179999952816
53000,0.5304809212684631,-50.90625,0.1484217999995295
53100,0.14459708333015442,-51.15625,0.14644179999953086
53200,0.14519605040550232,-50.96875,0.1444617999995322
53300,0.13421298563480377,-51.84375,0.14248179999953356
53400,0.1436428427696228,-51.6875,0.1405017999995349
53500,0.624858021736145,-51.5625,0.13852179999953626
53600,0.1508706510066986,-51.375,0.1365417999995376
53700,0.15094000101089478,-51.46875,0.13456179999953896
53800,0.1502572000026703,-51.5625,0.1325817999995403
53900,0.15648293495178223,-51.625,0.13060179999954166
54000,0.15299446880817413,-53.34375,0.128621799999543
54100,0.5959105491638184,-52.75,0.12664179999954436
54200,0.1454530656337738,-52.65625,0.12466179999954546
54300,0.12770383059978485,-52.71875,0.12268179999954543
54400,0.14180108904838562,-52.9375,0.12070179999954539
54500,0.14428749680519104,-52.53125,0.11872179999954535
54600,0.13233818113803864,-53.21875,0.11674179999954531
54700,0.14163656532764435,-52.4375,0.11476179999954528
54800,0.16070976853370667,-53.46875,0.11278179999954524
54900,0.14230398833751678,-52.6875,0.1108017999995452
55000,0.5275685787200928,-52.96875,0.10882179999954517
55100,0.1476353406906128,-53.15625,0.10684179999954513
55200,0.13726522028446198,-52.1875,0.10486179999954509
55300,0.13920548558235168,-52.53125,0.10288179999954505
55400,0.1358545571565628,-52.46875,0.10090179999954502
55500,0.14753764867782593,-52.9375,0.09892179999954498
55600,0.13698087632656097,-52.8125,0.09694179999954494
55700,0.13886913657188416,-52.75,0.0949617999995449
55800,0.4895098805427551,-52.40625,0.09298179999954487
55900,0.5655450820922852,-52.78125,0.09100179999954483
56000,0.6120532751083374,-55.0625,0.08902179999954479
56100,0.5198187828063965,-54.0625,0.08704179999954476
56200,0.1297639012336731,-53.96875,0.08506179999954472
56300,0.14247572422027588,-54.09375,0.08308179999954468
56400,0.5559009313583374,-54.3125,0.08110179999954464
56500,0.5718178749084473,-53.90625,0.0791217999995446
56600,0.14338341355323792,-54.625,0.07714179999954457
56700,0.13143111765384674,-53.84375,0.07516179999954453
56800,0.12269271165132523,-54.53125,0.0731817999995445
56900,0.13760820031166077,-53.9375,0.07120179999954446
57000,0.14071355760097504,-54.53125,0.06922179999954442
57100,0.1351216435432434,-54.625,0.06724179999954438
57200,0.135258287191391,-54.34375,0.06526179999954435
57300,0.1243344396352768,-53.34375,0.06328179999954431
57400,0.1219647079706192,-53.59375,0.06130179999954427
57500,0.1273569017648697,-54.15625,0.059321799999544234
57600,0.5757455229759216,-54.09375,0.057341799999544196
57700,0.13545122742652893,-54.46875,0.05536179999954416
57800,0.12561213970184326,-53.65625,0.05338179999954412
57900,0.4851534962654114,-53.78125,0.051401799999544084
58000,0.11758768558502197,-55.28125,0.04942179999954405
58100,0.5343669652938843,-55.21875,0.04744179999954401
58200,0.11810032278299332,-54.875,0.04546179999954397
58300,0.12311943620443344,-55.875,0.043481799999543935
58400,0.13301482796669006,-54.8125,0.0415017999995439
58500,0.13272929191589355,-55.15625,0.03952179999954386
58600,0.1402391791343689,-55.65625,0.03754179999954382
58700,0.13390572369098663,-55.46875,0.035561799999543786
58800,0.11849841475486755,-54.71875,0.03358179999954375
58900,0.5222576856613159,-55.5,0.03160179999954371
59000,0.4912867844104767,-55.03125,0.029621799999543674
59100,0.12818223237991333,-56.0,0.027641799999543637
59200,0.11764706671237946,-55.03125,0.0256617999995436
59300,0.13188886642456055,-54.6875,0.023681799999543562
59400,0.11956091225147247,-55.0625,0.021701799999543525
59500,0.14680184423923492,-56.375,0.019721799999543488
59600,0.11628890037536621,-55.125,0.01774179999954345
59700,0.4988738000392914,-55.25,0.015761799999543413
59800,0.11073341965675354,-54.625,0.013781799999543376
59900,0.11708433926105499,-55.40625,0.011801799999543339
60000,0.12210406363010406,-56.4375,0.01
60100,0.11104157567024231,-56.15625,0.01
60200,0.11328351497650146,-56.46875,0.01
60300,0.5320205092430115,-57.375,0.01
60400,0.1449948251247406,-55.53125,0.01
60500,0.1204235851764679,-56.3125,0.01
60600,0.12124744057655334,-56.6875,0.01
60700,0.11457986384630203,-56.375,0.01
60800,0.12581047415733337,-56.65625,0.01
60900,0.10727439820766449,-56.34375,0.01
61000,0.11507444083690643,-56.03125,0.01
61100,0.11117517948150635,-56.4375,0.01
61200,0.10888555645942688,-56.21875,0.01
61300,0.12588292360305786,-57.09375,0.01
61400,0.12093967199325562,-56.90625,0.01
61500,0.12502901256084442,-56.65625,0.01
61600,0.5168330669403076,-56.59375,0.01
61700,0.12166214734315872,-55.59375,0.01
61800,0.11098049581050873,-55.46875,0.01
61900,0.10593564808368683,-55.71875,0.01
62000,0.12187393009662628,-58.28125,0.01
62100,0.10969197005033493,-57.625,0.01
62200,0.11765105277299881,-57.28125,0.01
62300,0.1159827932715416,-57.40625,0.01
62400,0.1129663735628128,-57.78125,0.01
62500,0.11463361978530884,-57.65625,0.01
62600,0.10347644984722137,-57.40625,0.01
