timestep,loss,q_mean,epsilon
29000,0.2953289747238159,-33.90625,0.5247207999996579
29500,0.26822638511657715,-35.3125,0.5148207999996508
30000,0.24819254875183105,-34.71875,0.5049207999996437
30500,0.25577428936958313,-34.71875,0.49502079999963655
31000,0.2603120803833008,-37.0,0.4851207999996294
31500,0.2456692010164261,-36.59375,0.4752207999996223
32000,0.253751277923584,-36.4375,0.4653207999996152
32500,0.239144966006279,-36.4375,0.45542079999960805
33000,0.2434038668870926,-38.46875,0.4455207999996009
33500,0.24402540922164917,-38.09375,0.4356207999995938
34000,0.22739019989967346,-38.28125,0.4257207999995867
34500,0.2252301275730133,-38.6875,0.41582079999957955
35000,0.22241199016571045,-40.71875,0.4059207999995724
35500,0.2239074409008026,-40.34375,0.3960207999995653
36000,0.22252196073532104,-40.6875,0.3861207999995582
36500,0.22369177639484406,-40.5625,0.37622079999955105
37000,0.24158719182014465,-42.75,0.3663207999995439
37500,0.22171224653720856,-42.09375,0.3564207999995368
38000,0.2143784612417221,-42.25,0.34652079999952967
38500,0.1915130615234375,-42.0625,0.33662079999952255
39000,0.24614238739013672,-45.0,0.3267207999995154
39500,0.20225103199481964,-43.4375,0.3168207999995083
40000,0.19736063480377197,-43.53125,0.30692079999950117
40500,0.19666695594787598,-43.40625,0.29702079999949405
41000,0.2100389003753662,-46.125,0.2871207999994869
41500,0.19144481420516968,-45.09375,0.2772207999994798
42000,0.18868456780910492,-44.5625,0.26732079999947267
42500,0.1934814453125,-45.28125,0.25742079999946554
43000,0.1970856934785843,-47.375,0.24752079999946192
43500,0.18550357222557068,-46.84375,0.23762079999946867
44000,0.1780640184879303,-46.46875,0.22772079999947542
44500,0.16928917169570923,-46.09375,0.21782079999948217
45000,0.15906114876270294,-48.1875,0.20792079999948893
45500,0.1809910535812378,-48.28125,0.19802079999949568
46000,0.16965675354003906,-48.34375,0.18812079999950243
46500,0.16745620965957642,-48.15625,0.17822079999950918
47000,0.19788546860218048,-50.6875,0.16832079999951594
47500,0.14039500057697296,-49.46875,0.1584207999995227
48000,0.15429013967514038,-49.5,0.14852079999952944
48500,0.16044402122497559,-50.03125,0.1386207999995362
49000,0.2051929235458374,-52.28125,0.12872079999954295
49500,0.14941257238388062,-50.96875,0.11882079999954535
50000,0.14655470848083496,-50.84375,0.10892079999954517
50500,0.16366207599639893,-50.84375,0.09902079999954498
51000,0.1705409288406372,-53.28125,0.0891207999995448
51500,0.13564807176589966,-52.40625,0.07922079999954461
52000,0.13588584959506989,-52.21875,0.06932079999954442
52500,0.12868374586105347,-52.0,0.059420799999544235
53000,0.17204585671424866,-54.65625,0.04952079999954405
53500,0.13525494933128357,-53.625,0.03962079999954386
54000,0.13306106626987457,-53.4375,0.029720799999543676
54500,0.1311853677034378,-53.4375,0.01982079999954349
55000,0.14103318750858307,-55.53125,0.01
55500,0.13741043210029602,-55.1875,0.01
56000,0.12847979366779327,-54.65625,0.01
56500,0.13174498081207275,-55.03125,0.01
57000,0.1394020915031433,-56.75,0.01
57500,0.12969528138637543,-56.28125,0.01
58000,0.12193592637777328,-56.3125,0.01
58500,0.11017158627510071,-56.1875,0.01
59000,0.16531814634799957,-58.5,0.01
59500,0.10889305174350739,-57.375,0.01
60000,0.10572876036167145,-57.53125,0.01
60500,0.11836773157119751,-57.3125,0.01
61000,0.1302492618560791,-59.6875,0.01
61500,0.1068507581949234,-58.59375,0.01
62000,0.10787057876586914,-58.59375,0.01
62500,0.10825467109680176,-58.875,0.01
63000,0.137105792760849,-60.9375,0.01
63500,0.10238322615623474,-59.84375,0.01
64000,0.09806634485721588,-59.96875,0.01
64500,0.09645046293735504,-59.78125,0.01
65000,0.13063623011112213,-61.96875,0.01
65500,0.10255750268697739,-60.84375,0.01
66000,0.09621831774711609,-60.84375,0.01
66500,0.09647412598133087,-61.21875,0.01
67000,0.1396905779838562,-63.28125,0.01
67500,0.09144580364227295,-62.15625,0.01
68000,0.09382611513137817,-62.0625,0.01
68500,0.08808088302612305,-62.25,0.01
69000,0.12589912116527557,-64.0,0.01
69500,0.08955200016498566,-62.96875,0.01
